KB,AQI0,AQI1,AQI2,AQI3,Label0,Label1,Label2,Label3,Change1,Change2,Change3
2014-12-27T13,58,102,124,125,1,2,2,2,1-2,1-2,1-2
2014-12-27T14,69,130,115,124,1,2,2,2,1-2,1-2,1-2
2014-12-27T15,NaN,120,119,134,NaN,2,2,2,NaN,NaN,NaN
2014-12-27T16,74,102,124,142,1,2,2,2,1-2,1-2,1-2
2014-12-27T17,84,82,127,140,1,1,2,2,1-1,1-2,1-2
2014-12-27T18,84,90,120,130,1,1,2,2,1-1,1-2,1-2
2014-12-27T19,102,124,125,124,2,2,2,2,2-2,2-2,2-2
2014-12-27T20,130,115,124,103,2,2,2,2,2-2,2-2,2-2
2014-12-27T21,120,119,134,109,2,2,2,2,2-2,2-2,2-2
2014-12-27T22,102,124,142,94,2,2,2,1,2-2,2-2,2-1
2014-12-27T23,82,127,140,103,1,2,2,2,1-2,1-2,1-2
2014-12-28T00,90,120,130,114,1,2,2,2,1-2,1-2,1-2
2014-12-28T01,124,125,124,130,2,2,2,2,2-2,2-2,2-2
2014-12-28T02,115,124,103,144,2,2,2,2,2-2,2-2,2-2
2014-12-28T03,119,134,109,153,2,2,2,3,2-2,2-2,2-3
2014-12-28T04,124,142,94,135,2,2,1,2,2-2,2-1,2-2
2014-12-28T05,127,140,103,119,2,2,2,2,2-2,2-2,2-2
2014-12-28T06,120,130,114,118,2,2,2,2,2-2,2-2,2-2
2014-12-28T07,125,124,130,124,2,2,2,2,2-2,2-2,2-2
2014-12-28T08,124,103,144,120,2,2,2,2,2-2,2-2,2-2
2014-12-28T09,134,109,153,117,2,2,3,2,2-2,2-3,2-2
2014-12-28T10,142,94,135,118,2,1,2,2,2-1,2-2,2-2
2014-12-28T11,140,103,119,119,2,2,2,2,2-2,2-2,2-2
2014-12-28T12,130,114,118,124,2,2,2,2,2-2,2-2,2-2
2014-12-28T13,124,130,124,129,2,2,2,2,2-2,2-2,2-2
2014-12-28T14,103,144,120,137,2,2,2,2,2-2,2-2,2-2
2014-12-28T15,109,153,117,135,2,3,2,2,2-3,2-2,2-2
2014-12-28T16,94,135,118,135,1,2,2,2,1-2,1-2,1-2
2014-12-28T17,103,119,119,128,2,2,2,2,2-2,2-2,2-2
2014-12-28T18,114,118,124,120,2,2,2,2,2-2,2-2,2-2
2014-12-28T19,130,124,129,109,2,2,2,2,2-2,2-2,2-2
2014-12-28T20,144,120,137,89,2,2,2,1,2-2,2-2,2-1
2014-12-28T21,153,117,135,83,3,2,2,1,3-2,3-2,3-1
2014-12-28T22,135,118,135,83,2,2,2,1,2-2,2-2,2-1
2014-12-28T23,119,119,128,86,2,2,2,1,2-2,2-2,2-1
2014-12-29T00,118,124,120,97,2,2,2,1,2-2,2-2,2-1
2014-12-29T01,124,129,109,103,2,2,2,2,2-2,2-2,2-2
2014-12-29T02,120,137,89,99,2,2,1,1,2-2,2-1,2-1
2014-12-29T03,117,135,83,93,2,2,1,1,2-2,2-1,2-1
2014-12-29T04,118,135,83,NaN,2,2,1,NaN,2-2,2-1,NaN
2014-12-29T05,119,128,86,NaN,2,2,1,NaN,2-2,2-1,NaN
2014-12-29T06,124,120,97,NaN,2,2,1,NaN,2-2,2-1,NaN
2014-12-29T07,129,109,103,NaN,2,2,2,NaN,2-2,2-2,NaN
2014-12-29T08,137,89,99,NaN,2,1,1,NaN,2-1,2-1,NaN
2014-12-29T09,135,83,93,NaN,2,1,1,NaN,2-1,2-1,NaN
2014-12-29T10,135,83,NaN,NaN,2,1,NaN,NaN,2-1,NaN,NaN
2014-12-29T11,128,86,NaN,NaN,2,1,NaN,NaN,2-1,NaN,NaN
2014-12-29T12,120,97,NaN,NaN,2,1,NaN,NaN,2-1,NaN,NaN
2014-12-29T13,109,103,NaN,NaN,2,2,NaN,NaN,2-2,NaN,NaN
2014-12-29T14,89,99,NaN,NaN,1,1,NaN,NaN,1-1,NaN,NaN
2014-12-29T15,83,93,NaN,113,1,1,NaN,2,1-1,NaN,1-2
2014-12-29T16,83,NaN,NaN,118,1,NaN,NaN,2,NaN,NaN,1-2
2014-12-29T17,86,NaN,NaN,115,1,NaN,NaN,2,NaN,NaN,1-2
2014-12-29T18,97,NaN,NaN,104,1,NaN,NaN,2,NaN,NaN,1-2
2014-12-29T19,103,NaN,NaN,98,2,NaN,NaN,1,NaN,NaN,2-1
2014-12-29T20,99,NaN,NaN,89,1,NaN,NaN,1,NaN,NaN,1-1
2014-12-29T21,93,NaN,113,68,1,NaN,2,1,NaN,1-2,1-1
2014-12-29T22,NaN,NaN,118,92,NaN,NaN,2,1,NaN,NaN,NaN
2014-12-29T23,NaN,NaN,115,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
2014-12-30T00,NaN,NaN,104,145,NaN,NaN,2,2,NaN,NaN,NaN
2014-12-30T01,NaN,NaN,98,141,NaN,NaN,1,2,NaN,NaN,NaN
2014-12-30T02,NaN,NaN,89,135,NaN,NaN,1,2,NaN,NaN,NaN
2014-12-30T03,NaN,113,68,142,NaN,2,1,2,NaN,NaN,NaN
2014-12-30T04,NaN,118,92,121,NaN,2,1,2,NaN,NaN,NaN
2014-12-30T05,NaN,115,NaN,112,NaN,2,NaN,2,NaN,NaN,NaN
2014-12-30T06,NaN,104,145,111,NaN,2,2,2,NaN,NaN,NaN
2014-12-30T07,NaN,98,141,102,NaN,1,2,2,NaN,NaN,NaN
2014-12-30T08,NaN,89,135,98,NaN,1,2,1,NaN,NaN,NaN
2014-12-30T09,113,68,142,99,2,1,2,1,2-1,2-2,2-1
2014-12-30T10,118,92,121,NaN,2,1,2,NaN,2-1,2-2,NaN
2014-12-30T11,115,NaN,112,NaN,2,NaN,2,NaN,NaN,2-2,NaN
2014-12-30T12,104,145,111,NaN,2,2,2,NaN,2-2,2-2,NaN
2014-12-30T13,98,141,102,NaN,1,2,2,NaN,1-2,1-2,NaN
2014-12-30T14,89,135,98,NaN,1,2,1,NaN,1-2,1-1,NaN
2014-12-30T15,68,142,99,NaN,1,2,1,NaN,1-2,1-1,NaN
2014-12-30T16,92,121,NaN,NaN,1,2,NaN,NaN,1-2,NaN,NaN
2014-12-30T17,NaN,112,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN
2014-12-30T18,145,111,NaN,NaN,2,2,NaN,NaN,2-2,NaN,NaN
2014-12-30T19,141,102,NaN,NaN,2,2,NaN,NaN,2-2,NaN,NaN
2014-12-30T20,135,98,NaN,NaN,2,1,NaN,NaN,2-1,NaN,NaN
2014-12-30T21,142,99,NaN,NaN,2,1,NaN,NaN,2-1,NaN,NaN
2014-12-30T22,121,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-30T23,112,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T00,111,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T01,102,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T02,98,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T03,99,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02T22,NaN,NaN,NaN,117,NaN,NaN,NaN,2,NaN,NaN,NaN
2015-01-02T23,NaN,NaN,NaN,122,NaN,NaN,NaN,2,NaN,NaN,NaN
2015-01-03T00,NaN,NaN,NaN,132,NaN,NaN,NaN,2,NaN,NaN,NaN
2015-01-03T01,NaN,NaN,NaN,226,NaN,NaN,NaN,4,NaN,NaN,NaN
2015-01-03T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T04,NaN,NaN,117,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
2015-01-03T05,NaN,NaN,122,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
2015-01-03T06,NaN,NaN,132,215,NaN,NaN,2,4,NaN,NaN,NaN
2015-01-03T07,NaN,NaN,226,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
2015-01-03T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T10,NaN,117,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN
2015-01-03T11,NaN,122,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN
2015-01-03T12,NaN,132,215,NaN,NaN,2,4,NaN,NaN,NaN,NaN
2015-01-03T13,NaN,226,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN
2015-01-03T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T16,117,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T17,122,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T18,132,215,NaN,119,2,4,NaN,2,2-4,NaN,2-2
2015-01-03T19,226,NaN,NaN,112,4,NaN,NaN,2,NaN,NaN,4-2
2015-01-03T20,NaN,NaN,NaN,104,NaN,NaN,NaN,2,NaN,NaN,NaN
2015-01-03T21,NaN,NaN,NaN,125,NaN,NaN,NaN,2,NaN,NaN,NaN
2015-01-03T22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-03T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-04T00,215,NaN,119,NaN,4,NaN,2,NaN,NaN,4-2,NaN
2015-01-04T01,NaN,NaN,112,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
2015-01-04T02,NaN,NaN,104,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
2015-01-04T03,NaN,NaN,125,142,NaN,NaN,2,2,NaN,NaN,NaN
2015-01-04T04,NaN,NaN,NaN,150,NaN,NaN,NaN,2,NaN,NaN,NaN
2015-01-04T05,NaN,NaN,NaN,165,NaN,NaN,NaN,3,NaN,NaN,NaN
2015-01-04T06,NaN,119,NaN,173,NaN,2,NaN,3,NaN,NaN,NaN
2015-01-04T07,NaN,112,NaN,166,NaN,2,NaN,3,NaN,NaN,NaN
2015-01-04T08,NaN,104,NaN,158,NaN,2,NaN,3,NaN,NaN,NaN
2015-01-04T09,NaN,125,142,165,NaN,2,2,3,NaN,NaN,NaN
2015-01-04T10,NaN,NaN,150,168,NaN,NaN,2,3,NaN,NaN,NaN
2015-01-04T11,NaN,NaN,165,168,NaN,NaN,3,3,NaN,NaN,NaN
2015-01-04T12,119,NaN,173,165,2,NaN,3,3,NaN,2-3,2-3
2015-01-04T13,112,NaN,166,169,2,NaN,3,3,NaN,2-3,2-3
2015-01-04T14,104,NaN,158,178,2,NaN,3,3,NaN,2-3,2-3
2015-01-04T15,125,142,165,169,2,2,3,3,2-2,2-3,2-3
2015-01-04T16,NaN,150,168,159,NaN,2,3,3,NaN,NaN,NaN
2015-01-04T17,NaN,165,168,172,NaN,3,3,3,NaN,NaN,NaN
2015-01-04T18,NaN,173,165,180,NaN,3,3,3,NaN,NaN,NaN
2015-01-04T19,NaN,166,169,182,NaN,3,3,3,NaN,NaN,NaN
2015-01-04T20,NaN,158,178,182,NaN,3,3,3,NaN,NaN,NaN
2015-01-04T21,142,165,169,NaN,2,3,3,NaN,2-3,2-3,NaN
2015-01-04T22,150,168,159,NaN,2,3,3,NaN,2-3,2-3,NaN
2015-01-04T23,165,168,172,162,3,3,3,3,3-3,3-3,3-3
2015-01-05T00,173,165,180,185,3,3,3,3,3-3,3-3,3-3
2015-01-05T01,166,169,182,193,3,3,3,3,3-3,3-3,3-3
2015-01-05T02,158,178,182,193,3,3,3,3,3-3,3-3,3-3
2015-01-05T03,165,169,NaN,196,3,3,NaN,3,3-3,NaN,3-3
2015-01-05T04,168,159,NaN,179,3,3,NaN,3,3-3,NaN,3-3
2015-01-05T05,168,172,162,145,3,3,3,2,3-3,3-3,3-2
2015-01-05T06,165,180,185,127,3,3,3,2,3-3,3-3,3-2
2015-01-05T07,169,182,193,133,3,3,3,2,3-3,3-3,3-2
2015-01-05T08,178,182,193,145,3,3,3,2,3-3,3-3,3-2
2015-01-05T09,169,NaN,196,242,3,NaN,3,4,NaN,3-3,3-4
2015-01-05T10,159,NaN,179,284,3,NaN,3,4,NaN,3-3,3-4
2015-01-05T11,172,162,145,277,3,3,2,4,3-3,3-2,3-4
2015-01-05T12,180,185,127,293,3,3,2,4,3-3,3-2,3-4
2015-01-05T13,182,193,133,317,3,3,2,5,3-3,3-2,3-5
2015-01-05T14,182,193,145,312,3,3,2,5,3-3,3-2,3-5
2015-01-05T15,NaN,196,242,274,NaN,3,4,4,NaN,NaN,NaN
2015-01-05T16,NaN,179,284,NaN,NaN,3,4,NaN,NaN,NaN,NaN
2015-01-05T17,162,145,277,230,3,2,4,4,3-2,3-4,3-4
2015-01-05T18,185,127,293,NaN,3,2,4,NaN,3-2,3-4,NaN
2015-01-05T19,193,133,317,110,3,2,5,2,3-2,3-5,3-2
2015-01-05T20,193,145,312,89,3,2,5,1,3-2,3-5,3-1
2015-01-05T21,196,242,274,64,3,4,4,1,3-4,3-4,3-1
2015-01-05T22,179,284,NaN,46,3,4,NaN,0,3-4,NaN,3-0
2015-01-05T23,145,277,230,49,2,4,4,0,2-4,2-4,2-0
2015-01-06T00,127,293,NaN,51,2,4,NaN,1,2-4,NaN,2-1
2015-01-06T01,133,317,110,60,2,5,2,1,2-5,2-2,2-1
2015-01-06T02,145,312,89,60,2,5,1,1,2-5,2-1,2-1
2015-01-06T03,242,274,64,59,4,4,1,1,4-4,4-1,4-1
2015-01-06T04,284,NaN,46,57,4,NaN,0,1,NaN,4-0,4-1
2015-01-06T05,277,230,49,58,4,4,0,1,4-4,4-0,4-1
2015-01-06T06,293,NaN,51,60,4,NaN,1,1,NaN,4-1,4-1
2015-01-06T07,317,110,60,62,5,2,1,1,5-2,5-1,5-1
2015-01-06T08,312,89,60,59,5,1,1,1,5-1,5-1,5-1
2015-01-06T09,274,64,59,55,4,1,1,1,4-1,4-1,4-1
2015-01-06T10,NaN,46,57,50,NaN,0,1,0,NaN,NaN,NaN
2015-01-06T11,230,49,58,64,4,0,1,1,4-0,4-1,4-1
2015-01-06T12,NaN,51,60,67,NaN,1,1,1,NaN,NaN,NaN
2015-01-06T13,110,60,62,74,2,1,1,1,2-1,2-1,2-1
2015-01-06T14,89,60,59,73,1,1,1,1,1-1,1-1,1-1
2015-01-06T15,64,59,55,83,1,1,1,1,1-1,1-1,1-1
2015-01-06T16,46,57,50,73,0,1,0,1,0-1,0-0,0-1
2015-01-06T17,49,58,64,85,0,1,1,1,0-1,0-1,0-1
2015-01-06T18,51,60,67,87,1,1,1,1,1-1,1-1,1-1
2015-01-06T19,60,62,74,80,1,1,1,1,1-1,1-1,1-1
2015-01-06T20,60,59,73,70,1,1,1,1,1-1,1-1,1-1
2015-01-06T21,59,55,83,68,1,1,1,1,1-1,1-1,1-1
2015-01-06T22,57,50,73,68,1,0,1,1,1-0,1-1,1-1
2015-01-06T23,58,64,85,69,1,1,1,1,1-1,1-1,1-1
2015-01-07T00,60,67,87,72,1,1,1,1,1-1,1-1,1-1
2015-01-07T01,62,74,80,86,1,1,1,1,1-1,1-1,1-1
2015-01-07T02,59,73,70,87,1,1,1,1,1-1,1-1,1-1
2015-01-07T03,55,83,68,95,1,1,1,1,1-1,1-1,1-1
2015-01-07T04,50,73,68,103,0,1,1,2,0-1,0-1,0-2
2015-01-07T05,64,85,69,89,1,1,1,1,1-1,1-1,1-1
2015-01-07T06,67,87,72,88,1,1,1,1,1-1,1-1,1-1
2015-01-07T07,74,80,86,97,1,1,1,1,1-1,1-1,1-1
2015-01-07T08,73,70,87,92,1,1,1,1,1-1,1-1,1-1
2015-01-07T09,83,68,95,98,1,1,1,1,1-1,1-1,1-1
2015-01-07T10,73,68,103,100,1,1,2,1,1-1,1-2,1-1
2015-01-07T11,85,69,89,98,1,1,1,1,1-1,1-1,1-1
2015-01-07T12,87,72,88,94,1,1,1,1,1-1,1-1,1-1
2015-01-07T13,80,86,97,89,1,1,1,1,1-1,1-1,1-1
2015-01-07T14,70,87,92,90,1,1,1,1,1-1,1-1,1-1
2015-01-07T15,68,95,98,104,1,1,1,2,1-1,1-1,1-2
2015-01-07T16,68,103,100,117,1,2,1,2,1-2,1-1,1-2
2015-01-07T17,69,89,98,120,1,1,1,2,1-1,1-1,1-2
2015-01-07T18,72,88,94,132,1,1,1,2,1-1,1-1,1-2
2015-01-07T19,86,97,89,129,1,1,1,2,1-1,1-1,1-2
2015-01-07T20,87,92,90,129,1,1,1,2,1-1,1-1,1-2
2015-01-07T21,95,98,104,120,1,1,2,2,1-1,1-2,1-2
2015-01-07T22,103,100,117,109,2,1,2,2,2-1,2-2,2-2
2015-01-07T23,89,98,120,125,1,1,2,2,1-1,1-2,1-2
2015-01-08T00,88,94,132,NaN,1,1,2,NaN,1-1,1-2,NaN
2015-01-08T01,97,89,129,148,1,1,2,2,1-1,1-2,1-2
2015-01-08T02,92,90,129,163,1,1,2,3,1-1,1-2,1-3
2015-01-08T03,98,104,120,NaN,1,2,2,NaN,1-2,1-2,NaN
2015-01-08T04,100,117,109,NaN,1,2,2,NaN,1-2,1-2,NaN
2015-01-08T05,98,120,125,175,1,2,2,3,1-2,1-2,1-3
2015-01-08T06,94,132,NaN,189,1,2,NaN,3,1-2,NaN,1-3
2015-01-08T07,89,129,148,165,1,2,2,3,1-2,1-2,1-3
2015-01-08T08,90,129,163,165,1,2,3,3,1-2,1-3,1-3
2015-01-08T09,104,120,NaN,155,2,2,NaN,3,2-2,NaN,2-3
2015-01-08T10,117,109,NaN,158,2,2,NaN,3,2-2,NaN,2-3
2015-01-08T11,120,125,175,158,2,2,3,3,2-2,2-3,2-3
2015-01-08T12,132,NaN,189,153,2,NaN,3,3,NaN,2-3,2-3
2015-01-08T13,129,148,165,144,2,2,3,2,2-2,2-3,2-2
2015-01-08T14,129,163,165,144,2,3,3,2,2-3,2-3,2-2
2015-01-08T15,120,NaN,155,158,2,NaN,3,3,NaN,2-3,2-3
2015-01-08T16,109,NaN,158,175,2,NaN,3,3,NaN,2-3,2-3
2015-01-08T17,125,175,158,180,2,3,3,3,2-3,2-3,2-3
2015-01-08T18,NaN,189,153,179,NaN,3,3,3,NaN,NaN,NaN
2015-01-08T19,148,165,144,170,2,3,2,3,2-3,2-2,2-3
2015-01-08T20,163,165,144,137,3,3,2,2,3-3,3-2,3-2
2015-01-08T21,NaN,155,158,145,NaN,3,3,2,NaN,NaN,NaN
2015-01-08T22,NaN,158,175,153,NaN,3,3,3,NaN,NaN,NaN
2015-01-08T23,175,158,180,175,3,3,3,3,3-3,3-3,3-3
2015-01-09T00,189,153,179,199,3,3,3,3,3-3,3-3,3-3
2015-01-09T01,165,144,170,227,3,2,3,4,3-2,3-3,3-4
2015-01-09T02,165,144,137,NaN,3,2,2,NaN,3-2,3-2,NaN
2015-01-09T03,155,158,145,275,3,3,2,4,3-3,3-2,3-4
2015-01-09T04,158,175,153,307,3,3,3,5,3-3,3-3,3-5
2015-01-09T05,158,180,175,NaN,3,3,3,NaN,3-3,3-3,NaN
2015-01-09T06,153,179,199,NaN,3,3,3,NaN,3-3,3-3,NaN
2015-01-09T07,144,170,227,NaN,2,3,4,NaN,2-3,2-4,NaN
2015-01-09T08,144,137,NaN,NaN,2,2,NaN,NaN,2-2,NaN,NaN
2015-01-09T09,158,145,275,NaN,3,2,4,NaN,3-2,3-4,NaN
2015-01-09T10,175,153,307,NaN,3,3,5,NaN,3-3,3-5,NaN
2015-01-09T11,180,175,NaN,NaN,3,3,NaN,NaN,3-3,NaN,NaN
2015-01-09T12,179,199,NaN,NaN,3,3,NaN,NaN,3-3,NaN,NaN
2015-01-09T13,170,227,NaN,NaN,3,4,NaN,NaN,3-4,NaN,NaN
2015-01-09T14,137,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-09T15,145,275,NaN,NaN,2,4,NaN,NaN,2-4,NaN,NaN
2015-01-09T16,153,307,NaN,NaN,3,5,NaN,NaN,3-5,NaN,NaN
2015-01-09T17,175,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-09T18,199,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-09T19,227,NaN,NaN,172,4,NaN,NaN,3,NaN,NaN,4-3
2015-01-09T20,NaN,NaN,NaN,128,NaN,NaN,NaN,2,NaN,NaN,NaN
