KB,pm2_5-0,pm10-0,o3-0,no2-0,so2-0,co-0,primary_pollutant_code-0,pm2_5-1,pm10-1,o3-1,no2-1,so2-1,co-1,primary_pollutant_code-1,pm2_5-2,pm10-2,o3-2,no2-2,so2-2,co-2,primary_pollutant_code-2,pm2_5-3,pm10-3,o3-3,no2-3,so2-3,co-3,primary_pollutant_code-3,pm2_5-4,pm10-4,o3-4,no2-4,so2-4,co-4,primary_pollutant_code-4,pm2_5-5,pm10-5,o3-5,no2-5,so2-5,co-5,primary_pollutant_code-5
2014-05-08T11,55,127,109,30,17,0.555,3,54,104,87,33,14,0.612,3,71,127,54,46,14,0.884,2,76,125,32,45,11,0.677,2,62,81,41,15,5,0.441,2,56,69,65,15,4,0.383,2
2014-05-08T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,127,109,30,17,0.555,3,54,104,87,33,14,0.612,3,71,127,54,46,14,0.884,2,76,125,32,45,11,0.677,2,62,81,41,15,5,0.441,2
2014-05-08T13,83,154,171,20,25,0.541,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,127,109,30,17,0.555,3,54,104,87,33,14,0.612,3,71,127,54,46,14,0.884,2,76,125,32,45,11,0.677,2
2014-05-08T14,91,171,188,20,27,0.625,2,83,154,171,20,25,0.541,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,127,109,30,17,0.555,3,54,104,87,33,14,0.612,3,71,127,54,46,14,0.884,2
2014-05-08T15,105,195,196,23,30,0.785,2,91,171,188,20,27,0.625,2,83,154,171,20,25,0.541,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,127,109,30,17,0.555,3,54,104,87,33,14,0.612,3
2014-05-08T16,82,163,208,19,25,0.767,2,105,195,196,23,30,0.785,2,91,171,188,20,27,0.625,2,83,154,171,20,25,0.541,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,127,109,30,17,0.555,3
2014-05-08T17,122,256,252,29,25,0.632,2,82,163,208,19,25,0.767,2,105,195,196,23,30,0.785,2,91,171,188,20,27,0.625,2,83,154,171,20,25,0.541,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-05-08T18,83,211,198,24,17,0.522,3,122,256,252,29,25,0.632,2,82,163,208,19,25,0.767,2,105,195,196,23,30,0.785,2,91,171,188,20,27,0.625,2,83,154,171,20,25,0.541,2
2014-05-08T19,68,169,165,26,17,0.717,3,83,211,198,24,17,0.522,3,122,256,252,29,25,0.632,2,82,163,208,19,25,0.767,2,105,195,196,23,30,0.785,2,91,171,188,20,27,0.625,2
2014-05-08T20,65,138,156,21,16,0.38,3,68,169,165,26,17,0.717,3,83,211,198,24,17,0.522,3,122,256,252,29,25,0.632,2,82,163,208,19,25,0.767,2,105,195,196,23,30,0.785,2
2014-05-08T21,68,128,134,24,14,0.377,2,65,138,156,21,16,0.38,3,68,169,165,26,17,0.717,3,83,211,198,24,17,0.522,3,122,256,252,29,25,0.632,2,82,163,208,19,25,0.767,2
2014-05-08T22,68,106,126,24,13,0.351,2,68,128,134,24,14,0.377,2,65,138,156,21,16,0.38,3,68,169,165,26,17,0.717,3,83,211,198,24,17,0.522,3,122,256,252,29,25,0.632,2
2014-05-08T23,64,95,109,21,9,0.351,2,68,106,126,24,13,0.351,2,68,128,134,24,14,0.377,2,65,138,156,21,16,0.38,3,68,169,165,26,17,0.717,3,83,211,198,24,17,0.522,3
2014-05-09T00,70,88,95,23,8,0.366,2,64,95,109,21,9,0.351,2,68,106,126,24,13,0.351,2,68,128,134,24,14,0.377,2,65,138,156,21,16,0.38,3,68,169,165,26,17,0.717,3
2014-05-09T01,78,86,78,26,7,0.418,2,70,88,95,23,8,0.366,2,64,95,109,21,9,0.351,2,68,106,126,24,13,0.351,2,68,128,134,24,14,0.377,2,65,138,156,21,16,0.38,3
2014-05-09T02,82,0,64,26,5,0.436,2,78,86,78,26,7,0.418,2,70,88,95,23,8,0.366,2,64,95,109,21,9,0.351,2,68,106,126,24,13,0.351,2,68,128,134,24,14,0.377,2
2014-05-09T03,81,0,57,26,5,0.446,2,82,0,64,26,5,0.436,2,78,86,78,26,7,0.418,2,70,88,95,23,8,0.366,2,64,95,109,21,9,0.351,2,68,106,126,24,13,0.351,2
2014-05-09T04,83,0,51,26,5,0.426,2,81,0,57,26,5,0.446,2,82,0,64,26,5,0.436,2,78,86,78,26,7,0.418,2,70,88,95,23,8,0.366,2,64,95,109,21,9,0.351,2
2014-05-09T05,84,0,47,25,5,0.427,2,83,0,51,26,5,0.426,2,81,0,57,26,5,0.446,2,82,0,64,26,5,0.436,2,78,86,78,26,7,0.418,2,70,88,95,23,8,0.366,2
2014-05-09T06,87,0,42,26,6,0.443,2,84,0,47,25,5,0.427,2,83,0,51,26,5,0.426,2,81,0,57,26,5,0.446,2,82,0,64,26,5,0.436,2,78,86,78,26,7,0.418,2
2014-05-09T07,88,90,28,28,6,0.477,2,87,0,42,26,6,0.443,2,84,0,47,25,5,0.427,2,83,0,51,26,5,0.426,2,81,0,57,26,5,0.446,2,82,0,64,26,5,0.436,2
2014-05-09T08,84,100,21,35,10,0.517,2,88,90,28,28,6,0.477,2,87,0,42,26,6,0.443,2,84,0,47,25,5,0.427,2,83,0,51,26,5,0.426,2,81,0,57,26,5,0.446,2
2014-05-09T09,132,187,34,71,91,0.805,2,84,100,21,35,10,0.517,2,88,90,28,28,6,0.477,2,87,0,42,26,6,0.443,2,84,0,47,25,5,0.427,2,83,0,51,26,5,0.426,2
2014-05-09T10,155,250,57,89,127,0.923,2,132,187,34,71,91,0.805,2,84,100,21,35,10,0.517,2,88,90,28,28,6,0.477,2,87,0,42,26,6,0.443,2,84,0,47,25,5,0.427,2
2014-05-09T11,155,250,76,91,109,0.93,2,155,250,57,89,127,0.923,2,132,187,34,71,91,0.805,2,84,100,21,35,10,0.517,2,88,90,28,28,6,0.477,2,87,0,42,26,6,0.443,2
2014-05-09T12,118,210,113,69,93,0.759,2,155,250,76,91,109,0.93,2,155,250,57,89,127,0.923,2,132,187,34,71,91,0.805,2,84,100,21,35,10,0.517,2,88,90,28,28,6,0.477,2
2014-05-09T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118,210,113,69,93,0.759,2,155,250,76,91,109,0.93,2,155,250,57,89,127,0.923,2,132,187,34,71,91,0.805,2,84,100,21,35,10,0.517,2
2014-05-09T14,78,154,144,40,33,0.547,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118,210,113,69,93,0.759,2,155,250,76,91,109,0.93,2,155,250,57,89,127,0.923,2,132,187,34,71,91,0.805,2
2014-05-09T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78,154,144,40,33,0.547,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118,210,113,69,93,0.759,2,155,250,76,91,109,0.93,2,155,250,57,89,127,0.923,2
2014-05-09T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78,154,144,40,33,0.547,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118,210,113,69,93,0.759,2,155,250,76,91,109,0.93,2
2014-05-09T17,64,143,121,33,17,0.554,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78,154,144,40,33,0.547,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118,210,113,69,93,0.759,2
2014-05-09T18,60,142,94,37,14,0.468,3,64,143,121,33,17,0.554,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78,154,144,40,33,0.547,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-05-09T19,58,115,49,38,7,0.535,3,60,142,94,37,14,0.468,3,64,143,121,33,17,0.554,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78,154,144,40,33,0.547,2
2014-05-09T20,68,105,32,43,5,0.601,2,58,115,49,38,7,0.535,3,60,142,94,37,14,0.468,3,64,143,121,33,17,0.554,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-05-09T21,85,127,23,44,6,0.615,2,68,105,32,43,5,0.601,2,58,115,49,38,7,0.535,3,60,142,94,37,14,0.468,3,64,143,121,33,17,0.554,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-05-09T22,75,107,31,41,6,0.572,2,85,127,23,44,6,0.615,2,68,105,32,43,5,0.601,2,58,115,49,38,7,0.535,3,60,142,94,37,14,0.468,3,64,143,121,33,17,0.554,3
2014-05-09T23,38,54,52,20,4,0.335,2,75,107,31,41,6,0.572,2,85,127,23,44,6,0.615,2,68,105,32,43,5,0.601,2,58,115,49,38,7,0.535,3,60,142,94,37,14,0.468,3
2014-05-10T00,30,36,23,11,3,0.279,0,38,54,52,20,4,0.335,2,75,107,31,41,6,0.572,2,85,127,23,44,6,0.615,2,68,105,32,43,5,0.601,2,58,115,49,38,7,0.535,3
2014-05-10T01,26,26,21,13,2,0.304,0,30,36,23,11,3,0.279,0,38,54,52,20,4,0.335,2,75,107,31,41,6,0.572,2,85,127,23,44,6,0.615,2,68,105,32,43,5,0.601,2
2014-05-10T02,25,27,22,16,2,0.297,0,26,26,21,13,2,0.304,0,30,36,23,11,3,0.279,0,38,54,52,20,4,0.335,2,75,107,31,41,6,0.572,2,85,127,23,44,6,0.615,2
2014-05-10T03,32,40,13,22,2,0.336,0,25,27,22,16,2,0.297,0,26,26,21,13,2,0.304,0,30,36,23,11,3,0.279,0,38,54,52,20,4,0.335,2,75,107,31,41,6,0.572,2
2014-05-10T04,58,73,9,29,3,0.404,2,32,40,13,22,2,0.336,0,25,27,22,16,2,0.297,0,26,26,21,13,2,0.304,0,30,36,23,11,3,0.279,0,38,54,52,20,4,0.335,2
2014-05-10T05,69,86,20,33,6,0.427,2,58,73,9,29,3,0.404,2,32,40,13,22,2,0.336,0,25,27,22,16,2,0.297,0,26,26,21,13,2,0.304,0,30,36,23,11,3,0.279,0
2014-05-10T06,76,101,20,39,12,0.43,2,69,86,20,33,6,0.427,2,58,73,9,29,3,0.404,2,32,40,13,22,2,0.336,0,25,27,22,16,2,0.297,0,26,26,21,13,2,0.304,0
2014-05-10T07,80,99,16,41,13,0.464,2,76,101,20,39,12,0.43,2,69,86,20,33,6,0.427,2,58,73,9,29,3,0.404,2,32,40,13,22,2,0.336,0,25,27,22,16,2,0.297,0
2014-05-10T08,80,100,15,47,17,0.502,2,80,99,16,41,13,0.464,2,76,101,20,39,12,0.43,2,69,86,20,33,6,0.427,2,58,73,9,29,3,0.404,2,32,40,13,22,2,0.336,0
2014-05-10T09,76,106,23,52,25,0.52,2,80,100,15,47,17,0.502,2,80,99,16,41,13,0.464,2,76,101,20,39,12,0.43,2,69,86,20,33,6,0.427,2,58,73,9,29,3,0.404,2
2014-05-10T10,69,101,26,54,26,0.541,2,76,106,23,52,25,0.52,2,80,100,15,47,17,0.502,2,80,99,16,41,13,0.464,2,76,101,20,39,12,0.43,2,69,86,20,33,6,0.427,2
2014-05-10T11,60,87,19,58,21,0.596,2,69,101,26,54,26,0.541,2,76,106,23,52,25,0.52,2,80,100,15,47,17,0.502,2,80,99,16,41,13,0.464,2,76,101,20,39,12,0.43,2
2014-05-10T12,52,78,17,47,15,0.45,2,60,87,19,58,21,0.596,2,69,101,26,54,26,0.541,2,76,106,23,52,25,0.52,2,80,100,15,47,17,0.502,2,80,99,16,41,13,0.464,2
2014-05-10T13,52,79,39,50,32,0.486,2,52,78,17,47,15,0.45,2,60,87,19,58,21,0.596,2,69,101,26,54,26,0.541,2,76,106,23,52,25,0.52,2,80,100,15,47,17,0.502,2
2014-05-10T14,47,89,47,49,40,0.459,3,52,79,39,50,32,0.486,2,52,78,17,47,15,0.45,2,60,87,19,58,21,0.596,2,69,101,26,54,26,0.541,2,76,106,23,52,25,0.52,2
2014-05-10T15,44,84,45,45,30,0.496,3,47,89,47,49,40,0.459,3,52,79,39,50,32,0.486,2,52,78,17,47,15,0.45,2,60,87,19,58,21,0.596,2,69,101,26,54,26,0.541,2
2014-05-10T16,26,57,37,34,18,0.715,3,44,84,45,45,30,0.496,3,47,89,47,49,40,0.459,3,52,79,39,50,32,0.486,2,52,78,17,47,15,0.45,2,60,87,19,58,21,0.596,2
2014-05-10T17,15,36,61,25,26,0.352,0,26,57,37,34,18,0.715,3,44,84,45,45,30,0.496,3,47,89,47,49,40,0.459,3,52,79,39,50,32,0.486,2,52,78,17,47,15,0.45,2
2014-05-10T18,14,43,53,24,24,0.273,0,15,36,61,25,26,0.352,0,26,57,37,34,18,0.715,3,44,84,45,45,30,0.496,3,47,89,47,49,40,0.459,3,52,79,39,50,32,0.486,2
2014-05-10T19,13,37,43,23,19,0.363,0,14,43,53,24,24,0.273,0,15,36,61,25,26,0.352,0,26,57,37,34,18,0.715,3,44,84,45,45,30,0.496,3,47,89,47,49,40,0.459,3
2014-05-10T20,14,42,37,28,22,0.352,0,13,37,43,23,19,0.363,0,14,43,53,24,24,0.273,0,15,36,61,25,26,0.352,0,26,57,37,34,18,0.715,3,44,84,45,45,30,0.496,3
2014-05-10T21,13,40,30,30,24,0.333,0,14,42,37,28,22,0.352,0,13,37,43,23,19,0.363,0,14,43,53,24,24,0.273,0,15,36,61,25,26,0.352,0,26,57,37,34,18,0.715,3
2014-05-10T22,14,40,18,36,18,0.388,0,13,40,30,30,24,0.333,0,14,42,37,28,22,0.352,0,13,37,43,23,19,0.363,0,14,43,53,24,24,0.273,0,15,36,61,25,26,0.352,0
2014-05-10T23,12,31,23,30,16,0.36,0,14,40,18,36,18,0.388,0,13,40,30,30,24,0.333,0,14,42,37,28,22,0.352,0,13,37,43,23,19,0.363,0,14,43,53,24,24,0.273,0
2014-05-11T00,7,15,42,18,13,0.239,0,12,31,23,30,16,0.36,0,14,40,18,36,18,0.388,0,13,40,30,30,24,0.333,0,14,42,37,28,22,0.352,0,13,37,43,23,19,0.363,0
2014-05-11T01,6,12,43,12,9,0.191,0,7,15,42,18,13,0.239,0,12,31,23,30,16,0.36,0,14,40,18,36,18,0.388,0,13,40,30,30,24,0.333,0,14,42,37,28,22,0.352,0
2014-05-11T02,7,11,35,9,7,0.182,0,6,12,43,12,9,0.191,0,7,15,42,18,13,0.239,0,12,31,23,30,16,0.36,0,14,40,18,36,18,0.388,0,13,40,30,30,24,0.333,0
2014-05-11T03,20,48,6,20,5,0.44,0,7,11,35,9,7,0.182,0,6,12,43,12,9,0.191,0,7,15,42,18,13,0.239,0,12,31,23,30,16,0.36,0,14,40,18,36,18,0.388,0
2014-05-11T04,11,30,6,9,3,0.285,0,20,48,6,20,5,0.44,0,7,11,35,9,7,0.182,0,6,12,43,12,9,0.191,0,7,15,42,18,13,0.239,0,12,31,23,30,16,0.36,0
2014-05-11T05,17,30,5,18,3,0.386,0,11,30,6,9,3,0.285,0,20,48,6,20,5,0.44,0,7,11,35,9,7,0.182,0,6,12,43,12,9,0.191,0,7,15,42,18,13,0.239,0
2014-05-11T06,16,22,5,20,3,0.396,0,17,30,5,18,3,0.386,0,11,30,6,9,3,0.285,0,20,48,6,20,5,0.44,0,7,11,35,9,7,0.182,0,6,12,43,12,9,0.191,0
2014-05-11T07,19,37,5,22,2,0.508,0,16,22,5,20,3,0.396,0,17,30,5,18,3,0.386,0,11,30,6,9,3,0.285,0,20,48,6,20,5,0.44,0,7,11,35,9,7,0.182,0
2014-05-11T08,16,42,7,21,2,0.45,0,19,37,5,22,2,0.508,0,16,22,5,20,3,0.396,0,17,30,5,18,3,0.386,0,11,30,6,9,3,0.285,0,20,48,6,20,5,0.44,0
2014-05-11T09,27,49,8,30,3,0.605,0,16,42,7,21,2,0.45,0,19,37,5,22,2,0.508,0,16,22,5,20,3,0.396,0,17,30,5,18,3,0.386,0,11,30,6,9,3,0.285,0
2014-05-11T10,15,37,15,26,3,0.545,0,27,49,8,30,3,0.605,0,16,42,7,21,2,0.45,0,19,37,5,22,2,0.508,0,16,22,5,20,3,0.396,0,17,30,5,18,3,0.386,0
2014-05-11T11,22,44,20,22,3,0.445,0,15,37,15,26,3,0.545,0,27,49,8,30,3,0.605,0,16,42,7,21,2,0.45,0,19,37,5,22,2,0.508,0,16,22,5,20,3,0.396,0
2014-05-11T12,46,80,9,43,3,0.735,3,22,44,20,22,3,0.445,0,15,37,15,26,3,0.545,0,27,49,8,30,3,0.605,0,16,42,7,21,2,0.45,0,19,37,5,22,2,0.508,0
2014-05-11T13,27,31,23,21,3,0.475,0,46,80,9,43,3,0.735,3,22,44,20,22,3,0.445,0,15,37,15,26,3,0.545,0,27,49,8,30,3,0.605,0,16,42,7,21,2,0.45,0
2014-05-11T14,9,17,24,15,2,0.538,0,27,31,23,21,3,0.475,0,46,80,9,43,3,0.735,3,22,44,20,22,3,0.445,0,15,37,15,26,3,0.545,0,27,49,8,30,3,0.605,0
2014-05-11T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,17,24,15,2,0.538,0,27,31,23,21,3,0.475,0,46,80,9,43,3,0.735,3,22,44,20,22,3,0.445,0,15,37,15,26,3,0.545,0
2014-05-11T16,11,12,26,23,2,0.645,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,17,24,15,2,0.538,0,27,31,23,21,3,0.475,0,46,80,9,43,3,0.735,3,22,44,20,22,3,0.445,0
2014-05-11T17,15,19,34,19,2,0.636,0,11,12,26,23,2,0.645,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,17,24,15,2,0.538,0,27,31,23,21,3,0.475,0,46,80,9,43,3,0.735,3
2014-05-11T18,23,25,38,19,2,0.667,0,15,19,34,19,2,0.636,0,11,12,26,23,2,0.645,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,17,24,15,2,0.538,0,27,31,23,21,3,0.475,0
2014-05-11T19,32,36,36,17,2,0.68,0,23,25,38,19,2,0.667,0,15,19,34,19,2,0.636,0,11,12,26,23,2,0.645,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,17,24,15,2,0.538,0
2014-05-11T20,36,40,27,22,2,0.722,2,32,36,36,17,2,0.68,0,23,25,38,19,2,0.667,0,15,19,34,19,2,0.636,0,11,12,26,23,2,0.645,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-05-11T21,32,46,48,16,2,0.591,0,36,40,27,22,2,0.722,2,32,36,36,17,2,0.68,0,23,25,38,19,2,0.667,0,15,19,34,19,2,0.636,0,11,12,26,23,2,0.645,0
2014-05-11T22,37,0,50,13,2,0.594,2,32,46,48,16,2,0.591,0,36,40,27,22,2,0.722,2,32,36,36,17,2,0.68,0,23,25,38,19,2,0.667,0,15,19,34,19,2,0.636,0
2014-05-11T23,57,0,49,19,2,0.704,2,37,0,50,13,2,0.594,2,32,46,48,16,2,0.591,0,36,40,27,22,2,0.722,2,32,36,36,17,2,0.68,0,23,25,38,19,2,0.667,0
2014-05-12T00,61,0,52,15,2,0.753,2,57,0,49,19,2,0.704,2,37,0,50,13,2,0.594,2,32,46,48,16,2,0.591,0,36,40,27,22,2,0.722,2,32,36,36,17,2,0.68,0
2014-05-12T01,53,0,53,10,2,0.745,2,61,0,52,15,2,0.753,2,57,0,49,19,2,0.704,2,37,0,50,13,2,0.594,2,32,46,48,16,2,0.591,0,36,40,27,22,2,0.722,2
2014-05-12T02,51,0,51,10,2,0.707,2,53,0,53,10,2,0.745,2,61,0,52,15,2,0.753,2,57,0,49,19,2,0.704,2,37,0,50,13,2,0.594,2,32,46,48,16,2,0.591,0
2014-05-12T03,57,0,37,11,2,0.735,2,51,0,51,10,2,0.707,2,53,0,53,10,2,0.745,2,61,0,52,15,2,0.753,2,57,0,49,19,2,0.704,2,37,0,50,13,2,0.594,2
2014-05-12T04,57,0,46,8,1,0.713,2,57,0,37,11,2,0.735,2,51,0,51,10,2,0.707,2,53,0,53,10,2,0.745,2,61,0,52,15,2,0.753,2,57,0,49,19,2,0.704,2
2014-05-12T05,45,49,46,7,1,0.656,2,57,0,46,8,1,0.713,2,57,0,37,11,2,0.735,2,51,0,51,10,2,0.707,2,53,0,53,10,2,0.745,2,61,0,52,15,2,0.753,2
2014-05-12T06,44,51,43,6,2,0.624,2,45,49,46,7,1,0.656,2,57,0,46,8,1,0.713,2,57,0,37,11,2,0.735,2,51,0,51,10,2,0.707,2,53,0,53,10,2,0.745,2
2014-05-12T07,49,107,29,7,2,0.635,3,44,51,43,6,2,0.624,2,45,49,46,7,1,0.656,2,57,0,46,8,1,0.713,2,57,0,37,11,2,0.735,2,51,0,51,10,2,0.707,2
2014-05-12T08,51,77,34,12,2,0.705,2,49,107,29,7,2,0.635,3,44,51,43,6,2,0.624,2,45,49,46,7,1,0.656,2,57,0,46,8,1,0.713,2,57,0,37,11,2,0.735,2
2014-05-12T09,49,75,48,16,4,0.769,2,51,77,34,12,2,0.705,2,49,107,29,7,2,0.635,3,44,51,43,6,2,0.624,2,45,49,46,7,1,0.656,2,57,0,46,8,1,0.713,2
2014-05-12T10,35,66,74,17,6,0.591,3,49,75,48,16,4,0.769,2,51,77,34,12,2,0.705,2,49,107,29,7,2,0.635,3,44,51,43,6,2,0.624,2,45,49,46,7,1,0.656,2
2014-05-12T11,24,59,108,12,7,0.411,3,35,66,74,17,6,0.591,3,49,75,48,16,4,0.769,2,51,77,34,12,2,0.705,2,49,107,29,7,2,0.635,3,44,51,43,6,2,0.624,2
2014-05-12T12,37,68,116,23,8,0.467,3,24,59,108,12,7,0.411,3,35,66,74,17,6,0.591,3,49,75,48,16,4,0.769,2,51,77,34,12,2,0.705,2,49,107,29,7,2,0.635,3
2014-05-12T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,68,116,23,8,0.467,3,24,59,108,12,7,0.411,3,35,66,74,17,6,0.591,3,49,75,48,16,4,0.769,2,51,77,34,12,2,0.705,2
2014-05-12T14,53,82,163,22,19,0.408,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,68,116,23,8,0.467,3,24,59,108,12,7,0.411,3,35,66,74,17,6,0.591,3,49,75,48,16,4,0.769,2
2014-05-12T15,47,100,175,15,19,0.515,3,53,82,163,22,19,0.408,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,68,116,23,8,0.467,3,24,59,108,12,7,0.411,3,35,66,74,17,6,0.591,3
2014-05-12T16,47,103,162,13,19,0.725,3,47,100,175,15,19,0.515,3,53,82,163,22,19,0.408,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,68,116,23,8,0.467,3,24,59,108,12,7,0.411,3
2014-05-12T17,39,101,130,15,14,0.644,3,47,103,162,13,19,0.725,3,47,100,175,15,19,0.515,3,53,82,163,22,19,0.408,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,68,116,23,8,0.467,3
2014-05-12T18,29,81,106,19,10,0.409,3,39,101,130,15,14,0.644,3,47,103,162,13,19,0.725,3,47,100,175,15,19,0.515,3,53,82,163,22,19,0.408,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-05-12T19,33,81,92,28,10,0.534,3,29,81,106,19,10,0.409,3,39,101,130,15,14,0.644,3,47,103,162,13,19,0.725,3,47,100,175,15,19,0.515,3,53,82,163,22,19,0.408,2
2014-05-12T20,40,89,83,36,10,0.517,3,33,81,92,28,10,0.534,3,29,81,106,19,10,0.409,3,39,101,130,15,14,0.644,3,47,103,162,13,19,0.725,3,47,100,175,15,19,0.515,3
